loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_state,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,exception_required,exception_type
LN000663,8,2024-11-01,2024-04-01,7,353,464072.89,453760.1591111113,4.601,700-749,60-70%,40-50%,TX,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000663,9,2024-12-01,2024-04-01,8,352,464072.89,452471.0677500002,4.601,700-749,60-70%,40-50%,TX,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000664,1,2023-10-01,2023-10-01,0,360,260166.36,259443.67566666665,5.427,650-699,60-70%,<30%,IL,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN000664,2,2023-11-01,2023-10-01,1,359,260166.36,0.0,5.427,650-699,60-70%,<30%,IL,Purchase,Owner-Occupied,Condo,Servicer C,Prepaid,0,False,True,False,None,2023-11-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN000665,1,2023-09-01,2023-09-01,0,360,418536.98,417374.37727777776,6.23,650-699,80-90%,>50%,MI,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000665,2,2023-10-01,2023-09-01,1,359,418536.98,416211.77455555554,6.23,650-699,80-90%,>50%,MI,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000665,3,2023-11-01,2023-09-01,2,358,418536.98,415049.1718333333,6.23,650-699,80-90%,>50%,MI,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000665,4,2023-12-01,2023-09-01,3,357,418536.98,413886.5691111111,6.23,650-699,80-90%,>50%,MI,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000665,5,2024-01-01,2023-09-01,4,356,418536.98,412723.9663888889,6.23,650-699,80-90%,>50%,MI,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000665,6,2024-02-01,2023-09-01,5,355,418536.98,411561.3636666667,6.23,650-699,80-90%,>50%,MI,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000665,7,2024-03-01,2023-09-01,6,354,418536.98,410398.76094444445,6.23,650-699,80-90%,>50%,MI,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000665,8,2024-04-01,2023-09-01,7,353,418536.98,409236.15822222224,6.23,650-699,80-90%,>50%,MI,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000665,9,2024-05-01,2023-09-01,8,352,418536.98,408073.5555,6.23,650-699,80-90%,>50%,MI,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN000665,10,2024-06-01,2023-09-01,9,351,418536.98,0.0,6.23,650-699,80-90%,>50%,MI,Purchase,Owner-Occupied,Single-Family,Servicer B,Prepaid,0,False,True,False,None,2024-06-16,PrimaryCore,Missing_Doc,Terminal,0,0,0,0,0,None
LN000666,1,2022-06-01,2022-06-01,0,360,469002.38,467699.59561111114,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer C,Current,0,False,False,False,None,2022-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,2,2022-07-01,2022-06-01,1,359,469002.38,466396.8112222223,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer C,Current,0,False,False,False,None,2022-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,3,2022-08-01,2022-06-01,2,358,469002.38,465094.0268333334,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer A,Current,0,False,False,False,None,2022-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,4,2022-09-01,2022-06-01,3,357,469002.38,463791.24244444456,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2022-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,5,2022-10-01,2022-06-01,4,356,469002.38,462488.4580555557,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer A,Current,0,False,False,False,None,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,6,2022-11-01,2022-06-01,5,355,469002.38,461185.67366666684,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,7,2022-12-01,2022-06-01,6,354,469002.38,459882.889277778,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer A,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN000666,8,2023-01-01,2022-06-01,7,353,469002.38,458580.1048888891,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer A,Current,0,False,False,False,None,2023-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,9,2023-02-01,2022-06-01,8,352,469002.38,457277.32050000026,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer A,Current,0,False,False,False,None,2023-02-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN000666,10,2023-03-01,2022-06-01,9,351,469002.38,455974.5361111114,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2023-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,11,2023-04-01,2022-06-01,10,350,469002.38,454671.75172222254,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2023-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,12,2023-05-01,2022-06-01,11,349,469002.38,453368.9673333337,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer C,Current,0,False,False,False,None,2023-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,13,2023-06-01,2022-06-01,12,348,469002.38,452066.1829444448,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2023-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,14,2023-07-01,2022-06-01,13,347,469002.38,450763.39855555596,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer C,Current,0,False,False,False,None,2023-07-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,1,stale_servicer_update
LN000666,15,2023-08-01,2022-06-01,14,346,469002.38,449460.6141666671,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer A,Current,0,False,False,False,None,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,16,2023-09-01,2022-06-01,15,345,469002.38,448157.82977777824,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,17,2023-10-01,2022-06-01,16,344,469002.38,446855.0453888894,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,18,2023-11-01,2022-06-01,17,343,469002.38,445552.2610000005,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,19,2023-12-01,2022-06-01,18,342,469002.38,444249.47661111166,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,1,balance_mismatch
LN000666,20,2024-01-01,2022-06-01,19,341,469002.38,442946.6922222228,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer A,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,21,2024-02-01,2022-06-01,20,340,469002.38,441643.90783333394,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,22,2024-03-01,2022-06-01,21,339,469002.38,440341.1234444451,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer A,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,23,2024-04-01,2022-06-01,22,338,469002.38,439038.3390555562,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer A,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,24,2024-05-01,2022-06-01,23,337,469002.38,437735.55466666736,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,25,2024-06-01,2022-06-01,24,336,469002.38,436432.7702777785,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,26,2024-07-01,2022-06-01,25,335,469002.38,435129.98588888964,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer C,Current,0,False,False,False,None,2024-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,27,2024-08-01,2022-06-01,26,334,469002.38,433827.2015000008,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer C,Current,0,False,False,False,None,2024-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,28,2024-09-01,2022-06-01,27,333,469002.38,432524.4171111119,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2024-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,29,2024-10-01,2022-06-01,28,332,469002.38,431221.63272222306,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer C,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,30,2024-11-01,2022-06-01,29,331,469002.38,429918.8483333342,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer B,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000666,31,2024-12-01,2022-06-01,30,330,469002.38,428616.06394444534,5.347,800+,70-80%,40-50%,MI,Purchase,Second Home,Condo,Servicer C,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,1,2022-01-01,2022-01-01,0,360,261461.76,260735.47733333334,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,2,2022-02-01,2022-01-01,1,359,261461.76,260009.19466666668,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,3,2022-03-01,2022-01-01,2,358,261461.76,259282.912,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,4,2022-04-01,2022-01-01,3,357,261461.76,258556.62933333335,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,5,2022-05-01,2022-01-01,4,356,261461.76,257830.34666666668,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,6,2022-06-01,2022-01-01,5,355,261461.76,257104.064,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,7,2022-07-01,2022-01-01,6,354,261461.76,256377.78133333335,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,8,2022-08-01,2022-01-01,7,353,261461.76,255651.49866666668,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,9,2022-09-01,2022-01-01,8,352,261461.76,254925.21600000001,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,10,2022-10-01,2022-01-01,9,351,261461.76,254198.93333333335,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,11,2022-11-01,2022-01-01,10,350,261461.76,253472.65066666668,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,12,2022-12-01,2022-01-01,11,349,261461.76,252746.36800000002,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN000667,13,2023-01-01,2022-01-01,12,348,261461.76,252020.08533333335,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-01-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN000667,14,2023-02-01,2022-01-01,13,347,261461.76,251293.80266666668,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-02-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN000667,15,2023-03-01,2022-01-01,14,346,261461.76,250567.52000000002,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-03-16,PrimaryCore,Complete,Current,1,1,0,0,0,None
LN000667,16,2023-04-01,2022-01-01,15,345,261461.76,249841.23733333335,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-04-16,PrimaryCore,Complete,Current,1,1,0,0,0,None
LN000667,17,2023-05-01,2022-01-01,16,344,261461.76,249114.9546666667,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-05-16,PrimaryCore,Complete,30 DPD,1,1,0,0,0,None
LN000667,18,2023-06-01,2022-01-01,17,343,261461.76,248388.67200000002,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer A,30 DPD,30,False,False,False,None,2023-06-16,PrimaryCore,Complete,60 DPD,1,1,0,0,0,None
LN000667,19,2023-07-01,2022-01-01,18,342,261461.76,247662.38933333335,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,60 DPD,60,False,False,False,None,2023-07-16,PrimaryCore,Complete,30 DPD,1,1,0,0,0,None
LN000667,20,2023-08-01,2022-01-01,19,341,261461.76,246936.1066666667,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,30 DPD,30,False,False,False,None,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,21,2023-09-01,2022-01-01,20,340,261461.76,246209.82400000002,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,22,2023-10-01,2022-01-01,21,339,261461.76,245483.54133333336,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,23,2023-11-01,2022-01-01,22,338,261461.76,244757.2586666667,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,24,2023-12-01,2022-01-01,23,337,261461.76,244030.97600000002,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,25,2024-01-01,2022-01-01,24,336,261461.76,243304.69333333336,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,26,2024-02-01,2022-01-01,25,335,261461.76,242578.4106666667,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,27,2024-03-01,2022-01-01,26,334,261461.76,241852.12800000003,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,28,2024-04-01,2022-01-01,27,333,261461.76,241125.84533333336,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,29,2024-05-01,2022-01-01,28,332,261461.76,240399.5626666667,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,30,2024-06-01,2022-01-01,29,331,261461.76,239673.28000000003,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,31,2024-07-01,2022-01-01,30,330,261461.76,238946.99733333336,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,32,2024-08-01,2022-01-01,31,329,261461.76,238220.7146666667,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,33,2024-09-01,2022-01-01,32,328,261461.76,237494.43200000003,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,34,2024-10-01,2022-01-01,33,327,261461.76,236768.14933333336,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,35,2024-11-01,2022-01-01,34,326,261461.76,236041.8666666667,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000667,36,2024-12-01,2022-01-01,35,325,261461.76,235315.58400000003,5.373,650-699,80-90%,30-40%,TX,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000668,1,2022-05-01,2022-05-01,0,360,244179.15,243500.87458333332,4.188,750-799,70-80%,>50%,CA,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000668,2,2022-06-01,2022-05-01,1,359,244179.15,242822.59916666665,4.188,750-799,70-80%,>50%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000668,3,2022-07-01,2022-05-01,2,358,244179.15,242144.32374999998,4.188,750-799,70-80%,>50%,CA,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-07-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN000668,4,2022-08-01,2022-05-01,3,357,244179.15,241466.0483333333,4.188,750-799,70-80%,>50%,CA,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000668,5,2022-09-01,2022-05-01,4,356,244179.15,240787.77291666664,4.188,750-799,70-80%,>50%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000668,6,2022-10-01,2022-05-01,5,355,244179.15,240109.49749999997,4.188,750-799,70-80%,>50%,CA,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000668,7,2022-11-01,2022-05-01,6,354,244179.15,239431.2220833333,4.188,750-799,70-80%,>50%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000668,8,2022-12-01,2022-05-01,7,353,244179.15,238752.94666666663,4.188,750-799,70-80%,>50%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000668,9,2023-01-01,2022-05-01,8,352,244179.15,238074.67124999996,4.188,750-799,70-80%,>50%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-01-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
